loop 176
[00:22:24.261] (7aca14a777c0) INFO   7.3835s to prove step 176
[00:22:24.261] (7aca14a777c0) DEBUG  | 0.4588s to run 608516 generators
[00:22:24.261] (7aca14a777c0) DEBUG  | 0.0613s to compute full witness
[00:22:24.261] (7aca14a777c0) DEBUG  | 0.0048s to compute wire polynomials
[00:22:24.261] (7aca14a777c0) DEBUG  | 3.7296s to compute wires commitment
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.0520s to IFFT
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.4866s to FFT + blinding
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.0932s to transpose LDEs
[00:22:24.261] (7aca14a777c0) DEBUG  | | 3.0957s to build Merkle tree
[00:22:24.261] (7aca14a777c0) DEBUG  | 0.0587s to compute partial products
[00:22:24.261] (7aca14a777c0) DEBUG  | 0.7939s to commit to partial products, Z's and, if any, lookup polynomials
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.0093s to IFFT
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.0795s to FFT + blinding
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.0079s to transpose LDEs
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.6953s to build Merkle tree
[00:22:24.261] (7aca14a777c0) DEBUG  | 1.2432s to compute quotient polys
[00:22:24.261] (7aca14a777c0) DEBUG  | 0.0057s to split up quotient polys
[00:22:24.261] (7aca14a777c0) DEBUG  | 0.5929s to commit to quotient polys
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.0604s to FFT + blinding
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.0065s to transpose LDEs
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.5243s to build Merkle tree
[00:22:24.261] (7aca14a777c0) DEBUG  | 0.0284s to construct the opening set, including lookups
[00:22:24.261] (7aca14a777c0) DEBUG  | 0.2167s to compute opening proofs
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.0660s to reduce batch of 256 polynomials
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.0006s to reduce batch of 2 polynomials
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.0439s to perform final FFT 524288
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.0665s to fold codewords in the commitment phase
[00:22:24.261] (7aca14a777c0) DEBUG  | | 0.0365s to find proof-of-work witness
loop 177
[00:22:31.639] (7aca14a777c0) INFO   7.3760s to prove step 177
[00:22:31.639] (7aca14a777c0) DEBUG  | 0.4466s to run 608516 generators
[00:22:31.639] (7aca14a777c0) DEBUG  | 0.0609s to compute full witness
[00:22:31.639] (7aca14a777c0) DEBUG  | 0.0049s to compute wire polynomials
[00:22:31.639] (7aca14a777c0) DEBUG  | 3.7313s to compute wires commitment
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.0521s to IFFT
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.4874s to FFT + blinding
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.0907s to transpose LDEs
[00:22:31.639] (7aca14a777c0) DEBUG  | | 3.0985s to build Merkle tree
[00:22:31.639] (7aca14a777c0) DEBUG  | 0.0586s to compute partial products
[00:22:31.639] (7aca14a777c0) DEBUG  | 0.7956s to commit to partial products, Z's and, if any, lookup polynomials
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.0094s to IFFT
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.0788s to FFT + blinding
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.0106s to transpose LDEs
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.6948s to build Merkle tree
[00:22:31.639] (7aca14a777c0) DEBUG  | 1.2748s to compute quotient polys
[00:22:31.639] (7aca14a777c0) DEBUG  | 0.0020s to split up quotient polys
[00:22:31.639] (7aca14a777c0) DEBUG  | 0.5968s to commit to quotient polys
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.0602s to FFT + blinding
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.0063s to transpose LDEs
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.5249s to build Merkle tree
[00:22:31.639] (7aca14a777c0) DEBUG  | 0.0281s to construct the opening set, including lookups
[00:22:31.639] (7aca14a777c0) DEBUG  | 0.1842s to compute opening proofs
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.0663s to reduce batch of 256 polynomials
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.0005s to reduce batch of 2 polynomials
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.0439s to perform final FFT 524288
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.0666s to fold codewords in the commitment phase
[00:22:31.639] (7aca14a777c0) DEBUG  | | 0.0036s to find proof-of-work witness
loop 178
[00:22:39.006] (7aca14a777c0) INFO   7.3658s to prove step 178
[00:22:39.006] (7aca14a777c0) DEBUG  | 0.4538s to run 608516 generators
[00:22:39.006] (7aca14a777c0) DEBUG  | 0.0617s to compute full witness
[00:22:39.006] (7aca14a777c0) DEBUG  | 0.0049s to compute wire polynomials
[00:22:39.006] (7aca14a777c0) DEBUG  | 3.7370s to compute wires commitment
[00:22:39.006] (7aca14a777c0) DEBUG  | | 0.0519s to IFFT
[00:22:39.006] (7aca14a777c0) DEBUG  | | 0.4902s to FFT + blinding
[00:22:39.006] (7aca14a777c0) DEBUG  | | 0.0955s to transpose LDEs
[00:22:39.006] (7aca14a777c0) DEBUG  | | 3.0975s to build Merkle tree
[00:22:39.006] (7aca14a777c0) DEBUG  | 0.0582s to compute partial products
[00:22:39.006] (7aca14a777c0) DEBUG  | 0.7960s to commit to partial products, Z's and, if any, lookup polynomials
[00:22:39.006] (7aca14a777c0) DEBUG  | | 0.0092s to IFFT
[00:22:39.006] (7aca14a777c0) DEBUG  | | 0.0816s to FFT + blinding
[00:22:39.006] (7aca14a777c0) DEBUG  | | 0.0089s to transpose LDEs
[00:22:39.006] (7aca14a777c0) DEBUG  | | 0.6944s to build Merkle tree
[00:22:39.006] (7aca14a777c0) DEBUG  | 1.2261s to compute quotient polys
[00:22:39.007] (7aca14a777c0) DEBUG  | 0.0020s to split up quotient polys
[00:22:39.007] (7aca14a777c0) DEBUG  | 0.5978s to commit to quotient polys
[00:22:39.007] (7aca14a777c0) DEBUG  | | 0.0619s to FFT + blinding
[00:22:39.007] (7aca14a777c0) DEBUG  | | 0.0063s to transpose LDEs
[00:22:39.007] (7aca14a777c0) DEBUG  | | 0.5247s to build Merkle tree
[00:22:39.007] (7aca14a777c0) DEBUG  | 0.0275s to construct the opening set, including lookups
[00:22:39.007] (7aca14a777c0) DEBUG  | 0.2075s to compute opening proofs
[00:22:39.007] (7aca14a777c0) DEBUG  | | 0.0666s to reduce batch of 256 polynomials
[00:22:39.007] (7aca14a777c0) DEBUG  | | 0.0005s to reduce batch of 2 polynomials
[00:22:39.007] (7aca14a777c0) DEBUG  | | 0.0440s to perform final FFT 524288
[00:22:39.007] (7aca14a777c0) DEBUG  | | 0.0669s to fold codewords in the commitment phase
[00:22:39.007] (7aca14a777c0) DEBUG  | | 0.0262s to find proof-of-work witness
loop 179
[00:22:46.372] (7aca14a777c0) INFO   7.3638s to prove step 179
[00:22:46.372] (7aca14a777c0) DEBUG  | 0.4562s to run 608516 generators
[00:22:46.372] (7aca14a777c0) DEBUG  | 0.0610s to compute full witness
[00:22:46.372] (7aca14a777c0) DEBUG  | 0.0049s to compute wire polynomials
[00:22:46.372] (7aca14a777c0) DEBUG  | 3.7368s to compute wires commitment
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.0519s to IFFT
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.4977s to FFT + blinding
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.0891s to transpose LDEs
[00:22:46.372] (7aca14a777c0) DEBUG  | | 3.0962s to build Merkle tree
[00:22:46.372] (7aca14a777c0) DEBUG  | 0.0589s to compute partial products
[00:22:46.372] (7aca14a777c0) DEBUG  | 0.7935s to commit to partial products, Z's and, if any, lookup polynomials
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.0092s to IFFT
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.0799s to FFT + blinding
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.0083s to transpose LDEs
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.6944s to build Merkle tree
[00:22:46.372] (7aca14a777c0) DEBUG  | 1.2286s to compute quotient polys
[00:22:46.372] (7aca14a777c0) DEBUG  | 0.0022s to split up quotient polys
[00:22:46.372] (7aca14a777c0) DEBUG  | 0.5969s to commit to quotient polys
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.0614s to FFT + blinding
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.0064s to transpose LDEs
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.5238s to build Merkle tree
[00:22:46.372] (7aca14a777c0) DEBUG  | 0.0281s to construct the opening set, including lookups
[00:22:46.372] (7aca14a777c0) DEBUG  | 0.2052s to compute opening proofs
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.0662s to reduce batch of 256 polynomials
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.0005s to reduce batch of 2 polynomials
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.0440s to perform final FFT 524288
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.0667s to fold codewords in the commitment phase
[00:22:46.372] (7aca14a777c0) DEBUG  | | 0.0245s to find proof-of-work witness
loop 180
[00:22:53.746] (7aca14a777c0) INFO   7.3721s to prove step 180
[00:22:53.746] (7aca14a777c0) DEBUG  | 0.4651s to run 608516 generators
[00:22:53.746] (7aca14a777c0) DEBUG  | 0.0616s to compute full witness
[00:22:53.746] (7aca14a777c0) DEBUG  | 0.0055s to compute wire polynomials
[00:22:53.746] (7aca14a777c0) DEBUG  | 3.7374s to compute wires commitment
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.0521s to IFFT
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.4929s to FFT + blinding
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.0939s to transpose LDEs
[00:22:53.746] (7aca14a777c0) DEBUG  | | 3.0965s to build Merkle tree
[00:22:53.746] (7aca14a777c0) DEBUG  | 0.0588s to compute partial products
[00:22:53.746] (7aca14a777c0) DEBUG  | 0.7961s to commit to partial products, Z's and, if any, lookup polynomials
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.0094s to IFFT
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.0816s to FFT + blinding
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.0085s to transpose LDEs
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.6948s to build Merkle tree
[00:22:53.746] (7aca14a777c0) DEBUG  | 1.2337s to compute quotient polys
[00:22:53.746] (7aca14a777c0) DEBUG  | 0.0022s to split up quotient polys
[00:22:53.746] (7aca14a777c0) DEBUG  | 0.5962s to commit to quotient polys
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.0608s to FFT + blinding
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.0063s to transpose LDEs
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.5240s to build Merkle tree
[00:22:53.746] (7aca14a777c0) DEBUG  | 0.0276s to construct the opening set, including lookups
[00:22:53.746] (7aca14a777c0) DEBUG  | 0.1879s to compute opening proofs
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.0661s to reduce batch of 256 polynomials
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.0006s to reduce batch of 2 polynomials
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.0440s to perform final FFT 524288
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.0666s to fold codewords in the commitment phase
[00:22:53.746] (7aca14a777c0) DEBUG  | | 0.0074s to find proof-of-work witness
loop 181
[00:23:01.128] (7aca14a777c0) INFO   7.3810s to prove step 181
[00:23:01.129] (7aca14a777c0) DEBUG  | 0.4567s to run 608516 generators
[00:23:01.129] (7aca14a777c0) DEBUG  | 0.0614s to compute full witness
[00:23:01.129] (7aca14a777c0) DEBUG  | 0.0051s to compute wire polynomials
[00:23:01.129] (7aca14a777c0) DEBUG  | 3.7304s to compute wires commitment
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.0522s to IFFT
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.4897s to FFT + blinding
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.0904s to transpose LDEs
[00:23:01.129] (7aca14a777c0) DEBUG  | | 3.0954s to build Merkle tree
[00:23:01.129] (7aca14a777c0) DEBUG  | 0.0576s to compute partial products
[00:23:01.129] (7aca14a777c0) DEBUG  | 0.8075s to commit to partial products, Z's and, if any, lookup polynomials
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.0091s to IFFT
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.0832s to FFT + blinding
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.0082s to transpose LDEs
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.7044s to build Merkle tree
[00:23:01.129] (7aca14a777c0) DEBUG  | 1.2215s to compute quotient polys
[00:23:01.129] (7aca14a777c0) DEBUG  | 0.0022s to split up quotient polys
[00:23:01.129] (7aca14a777c0) DEBUG  | 0.5974s to commit to quotient polys
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.0597s to FFT + blinding
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.0063s to transpose LDEs
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.5250s to build Merkle tree
[00:23:01.129] (7aca14a777c0) DEBUG  | 0.0276s to construct the opening set, including lookups
[00:23:01.129] (7aca14a777c0) DEBUG  | 0.2130s to compute opening proofs
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.0667s to reduce batch of 256 polynomials
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.0005s to reduce batch of 2 polynomials
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.0441s to perform final FFT 524288
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.0670s to fold codewords in the commitment phase
[00:23:01.129] (7aca14a777c0) DEBUG  | | 0.0313s to find proof-of-work witness
loop 182
[00:23:08.494] (7aca14a777c0) INFO   7.3638s to prove step 182
[00:23:08.494] (7aca14a777c0) DEBUG  | 0.4543s to run 608516 generators
[00:23:08.494] (7aca14a777c0) DEBUG  | 0.0626s to compute full witness
[00:23:08.494] (7aca14a777c0) DEBUG  | 0.0054s to compute wire polynomials
[00:23:08.494] (7aca14a777c0) DEBUG  | 3.7386s to compute wires commitment
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.0523s to IFFT
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.4922s to FFT + blinding
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.0951s to transpose LDEs
[00:23:08.494] (7aca14a777c0) DEBUG  | | 3.0965s to build Merkle tree
[00:23:08.494] (7aca14a777c0) DEBUG  | 0.0599s to compute partial products
[00:23:08.494] (7aca14a777c0) DEBUG  | 0.7984s to commit to partial products, Z's and, if any, lookup polynomials
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.0092s to IFFT
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.0830s to FFT + blinding
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.0091s to transpose LDEs
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.6953s to build Merkle tree
[00:23:08.494] (7aca14a777c0) DEBUG  | 1.2298s to compute quotient polys
[00:23:08.494] (7aca14a777c0) DEBUG  | 0.0021s to split up quotient polys
[00:23:08.494] (7aca14a777c0) DEBUG  | 0.5974s to commit to quotient polys
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.0604s to FFT + blinding
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.0063s to transpose LDEs
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.5252s to build Merkle tree
[00:23:08.494] (7aca14a777c0) DEBUG  | 0.0275s to construct the opening set, including lookups
[00:23:08.494] (7aca14a777c0) DEBUG  | 0.1882s to compute opening proofs
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.0670s to reduce batch of 256 polynomials
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.0006s to reduce batch of 2 polynomials
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.0440s to perform final FFT 524288
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.0667s to fold codewords in the commitment phase
[00:23:08.494] (7aca14a777c0) DEBUG  | | 0.0067s to find proof-of-work witness
loop 183
[00:23:15.881] (7aca14a777c0) INFO   7.3852s to prove step 183
[00:23:15.881] (7aca14a777c0) DEBUG  | 0.4657s to run 608516 generators
[00:23:15.881] (7aca14a777c0) DEBUG  | 0.0620s to compute full witness
[00:23:15.881] (7aca14a777c0) DEBUG  | 0.0049s to compute wire polynomials
[00:23:15.881] (7aca14a777c0) DEBUG  | 3.7376s to compute wires commitment
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.0525s to IFFT
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.4937s to FFT + blinding
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.0912s to transpose LDEs
[00:23:15.881] (7aca14a777c0) DEBUG  | | 3.0983s to build Merkle tree
[00:23:15.881] (7aca14a777c0) DEBUG  | 0.0598s to compute partial products
[00:23:15.881] (7aca14a777c0) DEBUG  | 0.7862s to commit to partial products, Z's and, if any, lookup polynomials
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.0092s to IFFT
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.0727s to FFT + blinding
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.0082s to transpose LDEs
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.6943s to build Merkle tree
[00:23:15.881] (7aca14a777c0) DEBUG  | 1.2303s to compute quotient polys
[00:23:15.881] (7aca14a777c0) DEBUG  | 0.0025s to split up quotient polys
[00:23:15.881] (7aca14a777c0) DEBUG  | 0.5966s to commit to quotient polys
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.0637s to FFT + blinding
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.0066s to transpose LDEs
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.5239s to build Merkle tree
[00:23:15.881] (7aca14a777c0) DEBUG  | 0.0280s to construct the opening set, including lookups
[00:23:15.881] (7aca14a777c0) DEBUG  | 0.2144s to compute opening proofs
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.0664s to reduce batch of 256 polynomials
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.0006s to reduce batch of 2 polynomials
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.0440s to perform final FFT 524288
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.0668s to fold codewords in the commitment phase
[00:23:15.881] (7aca14a777c0) DEBUG  | | 0.0335s to find proof-of-work witness
loop 184
[00:23:23.233] (7aca14a777c0) INFO   7.3500s to prove step 184
[00:23:23.233] (7aca14a777c0) DEBUG  | 0.4540s to run 608516 generators
[00:23:23.233] (7aca14a777c0) DEBUG  | 0.0620s to compute full witness
[00:23:23.233] (7aca14a777c0) DEBUG  | 0.0053s to compute wire polynomials
[00:23:23.233] (7aca14a777c0) DEBUG  | 3.7402s to compute wires commitment
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.0520s to IFFT
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.4972s to FFT + blinding
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.0905s to transpose LDEs
[00:23:23.233] (7aca14a777c0) DEBUG  | | 3.0979s to build Merkle tree
[00:23:23.233] (7aca14a777c0) DEBUG  | 0.0599s to compute partial products
[00:23:23.233] (7aca14a777c0) DEBUG  | 0.7954s to commit to partial products, Z's and, if any, lookup polynomials
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.0094s to IFFT
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.0826s to FFT + blinding
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.0083s to transpose LDEs
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.6934s to build Merkle tree
[00:23:23.233] (7aca14a777c0) DEBUG  | 1.2348s to compute quotient polys
[00:23:23.233] (7aca14a777c0) DEBUG  | 0.0024s to split up quotient polys
[00:23:23.233] (7aca14a777c0) DEBUG  | 0.5920s to commit to quotient polys
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.0564s to FFT + blinding
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.0064s to transpose LDEs
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.5243s to build Merkle tree
[00:23:23.233] (7aca14a777c0) DEBUG  | 0.0280s to construct the opening set, including lookups
[00:23:23.233] (7aca14a777c0) DEBUG  | 0.1893s to compute opening proofs
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.0665s to reduce batch of 256 polynomials
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.0006s to reduce batch of 2 polynomials
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.0440s to perform final FFT 524288
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.0667s to fold codewords in the commitment phase
[00:23:23.233] (7aca14a777c0) DEBUG  | | 0.0084s to find proof-of-work witness
loop 185
[00:23:30.596] (7aca14a777c0) INFO   7.3614s to prove step 185
[00:23:30.596] (7aca14a777c0) DEBUG  | 0.4530s to run 608516 generators
[00:23:30.596] (7aca14a777c0) DEBUG  | 0.0616s to compute full witness
[00:23:30.596] (7aca14a777c0) DEBUG  | 0.0051s to compute wire polynomials
[00:23:30.596] (7aca14a777c0) DEBUG  | 3.7492s to compute wires commitment
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.0521s to IFFT
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.4974s to FFT + blinding
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.1014s to transpose LDEs
[00:23:30.596] (7aca14a777c0) DEBUG  | | 3.0956s to build Merkle tree
[00:23:30.596] (7aca14a777c0) DEBUG  | 0.0588s to compute partial products
[00:23:30.596] (7aca14a777c0) DEBUG  | 0.7946s to commit to partial products, Z's and, if any, lookup polynomials
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.0091s to IFFT
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.0819s to FFT + blinding
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.0077s to transpose LDEs
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.6941s to build Merkle tree
[00:23:30.596] (7aca14a777c0) DEBUG  | 1.2284s to compute quotient polys
[00:23:30.596] (7aca14a777c0) DEBUG  | 0.0020s to split up quotient polys
[00:23:30.596] (7aca14a777c0) DEBUG  | 0.5971s to commit to quotient polys
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.0606s to FFT + blinding
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.0062s to transpose LDEs
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.5255s to build Merkle tree
[00:23:30.596] (7aca14a777c0) DEBUG  | 0.0287s to construct the opening set, including lookups
[00:23:30.596] (7aca14a777c0) DEBUG  | 0.1910s to compute opening proofs
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.0657s to reduce batch of 256 polynomials
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.0005s to reduce batch of 2 polynomials
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.0438s to perform final FFT 524288
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.0667s to fold codewords in the commitment phase
[00:23:30.596] (7aca14a777c0) DEBUG  | | 0.0110s to find proof-of-work witness
loop 186
[00:23:37.987] (7aca14a777c0) INFO   7.3892s to prove step 186
[00:23:37.987] (7aca14a777c0) DEBUG  | 0.4590s to run 608516 generators
[00:23:37.987] (7aca14a777c0) DEBUG  | 0.0619s to compute full witness
[00:23:37.987] (7aca14a777c0) DEBUG  | 0.0052s to compute wire polynomials
[00:23:37.987] (7aca14a777c0) DEBUG  | 3.7495s to compute wires commitment
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.0519s to IFFT
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.4952s to FFT + blinding
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.0944s to transpose LDEs
[00:23:37.987] (7aca14a777c0) DEBUG  | | 3.1059s to build Merkle tree
[00:23:37.987] (7aca14a777c0) DEBUG  | 0.0591s to compute partial products
[00:23:37.987] (7aca14a777c0) DEBUG  | 0.7973s to commit to partial products, Z's and, if any, lookup polynomials
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.0095s to IFFT
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.0824s to FFT + blinding
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.0089s to transpose LDEs
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.6948s to build Merkle tree
[00:23:37.987] (7aca14a777c0) DEBUG  | 1.2341s to compute quotient polys
[00:23:37.987] (7aca14a777c0) DEBUG  | 0.0023s to split up quotient polys
[00:23:37.987] (7aca14a777c0) DEBUG  | 0.5998s to commit to quotient polys
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.0608s to FFT + blinding
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.0063s to transpose LDEs
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.5260s to build Merkle tree
[00:23:37.987] (7aca14a777c0) DEBUG  | 0.0285s to construct the opening set, including lookups
[00:23:37.987] (7aca14a777c0) DEBUG  | 0.1871s to compute opening proofs
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.0663s to reduce batch of 256 polynomials
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.0005s to reduce batch of 2 polynomials
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.0440s to perform final FFT 524288
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.0666s to fold codewords in the commitment phase
[00:23:37.987] (7aca14a777c0) DEBUG  | | 0.0065s to find proof-of-work witness
loop 187
[00:23:45.358] (7aca14a777c0) INFO   7.3699s to prove step 187
[00:23:45.358] (7aca14a777c0) DEBUG  | 0.4648s to run 608516 generators
[00:23:45.359] (7aca14a777c0) DEBUG  | 0.0613s to compute full witness
[00:23:45.359] (7aca14a777c0) DEBUG  | 0.0049s to compute wire polynomials
[00:23:45.359] (7aca14a777c0) DEBUG  | 3.7344s to compute wires commitment
[00:23:45.359] (7aca14a777c0) DEBUG  | | 0.0520s to IFFT
[00:23:45.359] (7aca14a777c0) DEBUG  | | 0.4930s to FFT + blinding
[00:23:45.359] (7aca14a777c0) DEBUG  | | 0.0911s to transpose LDEs
[00:23:45.359] (7aca14a777c0) DEBUG  | | 3.0958s to build Merkle tree
[00:23:45.359] (7aca14a777c0) DEBUG  | 0.0585s to compute partial products
[00:23:45.359] (7aca14a777c0) DEBUG  | 0.7954s to commit to partial products, Z's and, if any, lookup polynomials
[00:23:45.359] (7aca14a777c0) DEBUG  | | 0.0093s to IFFT
[00:23:45.359] (7aca14a777c0) DEBUG  | | 0.0814s to FFT + blinding
[00:23:45.359] (7aca14a777c0) DEBUG  | | 0.0086s to transpose LDEs
[00:23:45.359] (7aca14a777c0) DEBUG  | | 0.6943s to build Merkle tree
[00:23:45.359] (7aca14a777c0) DEBUG  | 1.2300s to compute quotient polys
[00:23:45.359] (7aca14a777c0) DEBUG  | 0.0054s to split up quotient polys
[00:23:45.359] (7aca14a777c0) DEBUG  | 0.5946s to commit to quotient polys
[00:23:45.359] (7aca14a777c0) DEBUG  | | 0.0604s to FFT + blinding
[00:23:45.359] (7aca14a777c0) DEBUG  | | 0.0062s to transpose LDEs
